7r/7r/4p2P/1p1p2k1/p2P3R/2P1K3/PP6/7R b - - 0 44,h7h6 h4h6 h8h6 h1h6 g5h6 e3f4 h6g7 f4e5 g7f7 e5d6
2k4r/2p2p2/2p5/p5q1/6b1/PP1P2b1/R1PN1Q2/1K2R3 w - - 6 28,f2e3 g3f4 e3a7 f4d2 a7a8 c8d7 a8h8 d2e1 h8d4 d7c8
1r4k1/p1n1pp1p/3p2pQ/q1pP2P1/1rP1P2P/8/1P1RN3/2KN3R w - - 1 23,e2c3 a5a1 c1c2 b4b2 c2d3 b2d2 d3d2 b8b2 d1b2 a1b2 d2e3 b2c3
8/8/1p3p2/1P2p3/4P1pk/4K2p/2r2N2/7R b - - 7 55,c2f2 e3f2 f6f5 e4f5 g4g3 f2f3 e5e4 f3f4 h3h2 f5f6 h4h3 f6f7
r2q1r1k/2p2b2/p5pp/1pN5/5p2/1B6/PQ3PPP/4R1K1 b - - 0 26,h8g8 c5e6 f7e6 e1e6 g8h7 h2h4 d8h4 b2e5 f8f7 e6g6 f7e7 g6e6 e7e6 e5e6 h4d8 b3c2 h7g7 e6g6 g7f8 c2b3
6rk/3b1prp/p2p1Q2/2pPp3/3qP1P1/5B1P/5PK1/R6R w - - 3 26,f6d6 d7g4 h3g4 g7g4 f3g4 d4e4 g2f1 e4h1 f1e2 h1e4
r4k2/1p3pb1/2p3p1/8/2pNp2Q/2PnP3/1q3P1R/5K1R b - - 6 35,g6g5 h4g5 a8a1 f1g2 b2f2 g2h3 f7f6 d4e6 f8f7 g5g7
5qk1/2p5/3p3b/3Pp3/Q1P1Nnpp/2N2P1P/1r6/R4BK1 w - - 0 33,h3g4 f4h3 f1h3 h6e3 e4f2 b2f2 c3d1 f2a2 d1e3 a2a4 a1a4 f8f3
6r1/4k3/4p3/q2p1n1Q/3P4/pPp2R2/P1K2P2/1N6 w - - 12 35,h5h7 g8g7 h7h8 f5d4 c2d3 a5b5 d3d4 b5b4 d4d3 b4e4 d3c3 e4f3
8/8/6p1/7p/7P/5PK1/4k3/8 w - - 6 54,g3f4 e2f2 f4e4 f2g3 f3f4 g3h4 e4f3 h4h3 f4f5 g6f5
4k2r/p1p2ppp/2q2n2/8/4PB1b/2NP1P1b/PPP4P/R2Q2KR w k - 3 14,d1d2 f6h5 f4g3 c6g6 d2f2 h5g3 h2g3 h4g3 h1h3 g3f2
8/8/7P/4R3/5k1K/8/8/6r1 w - - 1 52,h4h5 f4e5 h6h7 e5e6 h5h6 e6f7 h7h8q g1h1 h6g5 h1h8
r4k1N/p1p2Bpp/1b6/2p3q1/4n3/5P2/PP4KP/R3Q2R w - - 4 24,g2f1 e4d2 f1e2 c5c4 e1d2 g5g2 e2d1 g2f3 d1c2 f3e4
8/6p1/2k4p/2P1pp1P/7r/3PK3/1PR5/8 w - - 2 46,c2c4 h4c4 d3c4 c6c5 e3d3 c5b4 b2b3 f5f4 d3e4 b4c5
4r1k1/p3rnp1/1p1q1bpp/2pPN3/P1P1QPP1/2B4P/4R1K1/4R3 b - - 6 29,f6e5 f4e5 f7e5 e4f4 e5f7 e2e7 d6f4 e7e8 g8h7 e8e4
8/8/1p1p1kp1/2pPp3/2P3KP/2P5/5P2/8 b - - 0 34,f6g7 g4g5 g7f7 g5h6 f7f6 f2f3 f6f5 h6g7 f5f4 g7g6 f4f3 h4h5
rn1q2k1/ppp2ppp/3br3/8/6b1/5N2/PPP1BPPP/R1BQ1RK1 w - - 4 13,e2c4 g4f3 d1f3 d8h4 c1f4 h4f4 f3f4 d6f4 c4e6 f7e6
2r2rk1/1p5p/p1q3p1/3pQpN1/P1P5/1P3PP1/4P1KP/3R4 b - - 0 25,d5c4 d1d6 c8e8 e5d4 e8e2 g2f1 c6e8 d4c4 g8h8 c4e2 e8e2 f1e2
3rr2k/3qn1pp/p3R3/1p3p1Q/7R/2P4P/PP3PP1/6K1 b - - 9 27,h7h6 e6h6 g7h6 h5h6 h8g8 h6h8 g8f7 h4h7 f7e6 h7h6 e7g6 h6g6 e6d5 h8d4
2n5/2P5/P2k4/3Pp3/5pP1/5P2/5K2/8 b - - 0 50,d6c7 g4g5 c8b6 a6a7 c7b7 d5d6 b6d7 g5g6 b7a7 g6g7 a7b6 g7g8q
8/6K1/5p1p/1k4nP/4Pp2/5P2/6P1/8 b - - 0 50,b5c4 g7h6 c4d4 h6g7 d4e5 h5h6 e5e6 h6h7 g5h7 g7h7
Q7/3q2bk/7p/p7/8/1P1P4/P5PP/6K1 w - - 3 36,a8a5 d7d4 g1f1 d4d3 f1f2 g7d4 f2e1 d4c3 a5c3 d3c3
5rk1/1R2n1b1/p1p5/7p/2PP2pN/3QP3/3N2PP/q5K1 w - - 3 28,d2f1 a1e1 g2g3 e1f2 g1h1 f2f1 d3f1 f8f1 h1g2 f1f7
2r5/1b1k4/p3p2p/1p6/2PppP2/1P2P3/P2Nq1PP/2QR2K1 w - - 4 29,d2e4 b7e4 d1d4 e4d5 c1d2 e2d2 d4d2 b5c4 b3c4 c8c4
8/pp3k2/2q1br1p/3p4/P7/2P3Q1/5P1P/R2R2K1 w - - 2 27,g1f1 c6c4 d1d3 e6f5 a1d1 f5g4 d1d2 f6f3 f1g2 f3g3
8/r1p5/P6p/PKpk1B1P/8/6P1/8/8 b - - 0 57,d5d6 f5c8 d6d5 c8b7 d5d4 g3g4 c5c4 g4g5 c4c3 g5h6 d4d3 h6h7
1r1r4/7R/p2P2p1/4R2p/PbN1P1pk/1P6/2P4P/6K1 w - - 3 34,e5e6 d8f8 e6e5 f8f3 e5d5 b8f8 c4d2 f3e3 d6d7 e3e1 g1g2 e1e2
1k1q3r/pp2b3/3p1p2/3P4/1P2PpP1/P5p1/2Q1BPP1/2R2RK1 w - - 2 30,f2g3 d8b6 f1f2 f4g3 c2c7 b6c7 c1c7 g3f2 g1f2 b8c7
2r2r1k/2qpnp1B/pn2p1p1/4P1NQ/P2p4/2P5/5PPP/R4RK1 w - - 0 21,h5h6 e7f5 h6h3 c7c3 g2g3 h8g7 h7g6 g7g6 h3h7 g6g5 f2f3 c3e3 g1g2 b6d5 f3f4 d5f4 g3f4 e3f4 f1f4 g5f4
6k1/p4ppp/4p3/2qpP1PP/8/2r5/P3QPK1/1R6 b - - 3 28,h7h6 b1b8 g8h7 g5g6 f7g6 h5g6 h7g6 e2g4 g6h7 g4e6 c5c6 e6g8 h7g6 b8f8
q3r1k1/2p2ppp/p2b4/1p6/3n4/3PB3/PPP1QPPP/RN4K1 w - - 6 17,e2d2 d4f3 g2f3 a8f3 b1c3 d6h2 g1h2 e8e5 e3g5 f3h5 h2g1 e5g5
8/8/ppp3p1/4p1k1/PPP1P3/5PK1/8/8 b - - 0 46,c6c5 a4a5 b6a5 b4b5 a6b5 c4b5 c5c4 b5b6 c4c3 b6b7 c3c2 b7b8q
1r2rk2/pp4p1/4pq2/3p4/8/2P1R1Q1/PP3P2/5R1K b - - 4 31,f8e7 e3f3 e7d7 f3f6 g7f6 g3f4 e8h8 h1g2 b8g8 g2f3
8/8/4pp2/3nk3/3R2KP/8/8/8 w - - 1 43,d4d5 e6d5 h4h5 e5e6 h5h6 e6f7 h6h7 f7g7 h7h8r g7h8
r2qk2r/pQ1n1ppp/1b1p4/1B2n3/8/B1P5/P4PPP/RN3RK1 b kq - 3 14,a8b8 b5d7 e5d7 f1e1 d7e5 b7c6 d8d7 c6d6 d7d6 a3d6
8/8/8/P7/4kp2/K7/1R6/r7 w - - 3 56,b2a2 a1a2 a3a2 e4d5 a5a6 d5c6 a6a7 c6b7 a7a8r b7a8 a2b1 f4f3 b1c2 f3f2
8/5k2/6p1/6P1/r2R1p2/2PK4/8/8 b - - 2 71,a4d4 d3d4 f7e6 c3c4 f4f3 d4e3 f3f2 e3f2 e6f5 c4c5
5nk1/q5b1/2Bp2bp/3Pp1p1/8/1P6/3N1RPP/3Q2K1 w - - 1 29,d1f3 e5e4 d2e4 g6e4 f3e4 a7a1 f2f1 g7d4 e4d4 a1d4
8/2k2p2/K7/1P2pp1p/7P/5P2/6P1/8 b - - 3 40,c7b8 g2g4 f5g4 f3g4 h5g4 h4h5 g4g3 h5h6 g3g2 h6h7 g2g1q h7h8q b8c7 h8e5
5B2/1p5p/p5p1/8/1Pk2PPP/5K2/2n5/8 b - - 0 44,c2b4 f8b4 c4b4 f4f5 g6f5 g4g5 a6a5 h4h5 a5a4 g5g6 h7g6 h5h6
rb2r2k/1p3pp1/p1p5/3pB2q/PP6/2PQRb2/5PPP/R5K1 w - - 0 27,e3f3 h5e5 f3h3 h8g8 d3h7 g8f8 h3e3 e5h2 h7h2 b8h2
8/7p/5b2/P2p4/3kpKP1/7P/3B4/8 b - - 0 46,f6d8 d2e3 d4d3 a5a6 d8c7 f4f5 c7b8 a6a7 b8a7 e3a7 e4e3 f5e5 e3e2 a7f2
8/8/2p4P/6R1/2k3P1/1p6/r4P2/5K2 w - - 0 39,h6h7 b3b2 f1g2 b2b1q h7h8q b1e4 g2g3 a2a3 g3h2 e4f4 h2g2 f4g5
rn2kbnr/pp2p1pp/3q4/3N4/8/7P/PPP2PP1/R1BQR1K1 b kq - 0 13,b8c6 c1f4 e7e5 f4e5 c6e5 d1h5 g7g6 e1e5 g8e7 h5e2 e8c8 d5e7
6k1/2p2qp1/3b1p2/2pN1Q2/2R4P/r5r1/5K2/B2R4 b - - 0 52,g3h3 d5f6 g7f6 c4g4 g8f8 f5c8 f7e8 g4g8 f8g8 c8e8
r4rk1/7p/4p1p1/3p4/1p3P2/pPq1b1RQ/P2N2R1/3K4 b - - 1 33,d5d4 g3g6 g8h8 g6g7 c3a1 d1e2 d4d3 e2e3 a1e1 e3f3
1R6/5r2/8/k1pp2P1/8/1P2Kp2/5P2/8 b - - 0 47,f7f5 g5g6 f5g5 b8g8 a5b4 g6g7 b4c3 b3b4 g5e5 e3f4
8/6p1/7p/pKP1pk2/5p2/7r/8/2R5 b - - 0 71,f4f3 c5c6 f3f2 c6c7 h3c3 c1c3 f2f1q c3c4 f1b1 b5a6
1r4k1/pb1p1ppp/1p6/8/3Q1Nq1/B7/P4PPP/R4nK1 w - - 4 23,g1f1 b7g2 f1e1 b8e8 e1d2 e8e4 d4d6 g4f4 d6f4 e4f4
1r5k/2p3b1/3pQNp1/6P1/q7/7P/5P2/4R1K1 b - - 0 39,a4f4 e6e8 b8e8 e1e8 g7f8 e8f8 h8g7 f6h5 g7f8 h5f4
6k1/R7/6K1/1pp4P/5B2/3p4/p4r2/8 b - - 3 52,f2g2 f4g5 g2g5 g6g5 d3d2 g5g6 g8f8 a7f7 f8e8 f7f1
r2qrk2/pp2npbQ/6p1/3pp1P1/3p4/BP1P3P/P2N3P/5RK1 b - - 0 21,a7a5 d2f3 d8b8 f3h4 a8a6 h4g6 a6g6 h7g6 f8g8 g6f7
3r4/6k1/3q1p2/6pQ/8/6R1/6PK/8 b - - 1 43,f6f5 h5g5 g7f7 g5g7 f7e6 h2h3 d6d4 g3g6 e6d5 g7f7 d5e4 g6e6 e4d3 f7f5
7k/1p3p2/p4P2/4PB1p/P1p2KPP/4R3/1P1r4/6r1 b - - 4 40,d2f2 f4g5 h5g4 e5e6 g1f1 e6e7 f2f5 g5g4 f5f6 e7e8q
6rk/p1qb2pp/2pbp3/3pNr1P/2pPpBQ1/P1P1P3/1P2KPP1/1R5R b - - 6 22,d7e8 e5g6 e8g6 h5g6 h7h6 f4h6 g7h6 h1h6 h8g7 h6h7
3b4/3P4/4kp2/p2N2pp/P2P3P/6P1/8/6K1 w - - 1 34,g3g4 e6d5 g4h5 d5e6 h5h6 e6f7 h6h7 f7g7 h7h8q g7h8
8/p1p5/2p2kp1/1p3p1p/1P1P1K1P/P4PP1/2P5/8 w - - 0 36,c2c3 g6g5 h4g5 f6g6 f4e5 g6g5 d4d5 c6d5 f3f4 g5g4
8/8/2R4P/6K1/5p2/8/r1p2k2/8 b - - 0 54,f2e2 h6h7 a2a8 c6c2 e2d3 c2h2 d3e3 h2h3 f4f3 g5g4
6k1/5pp1/q4bnp/8/8/P4QPP/4rB2/2R3KR w - - 1 32,g1g2 f6d4 h1f1 g6e5 f3d5 d4f2 f1f2 e2f2 g2f2 e5d3
8/8/4k1p1/7p/4KP1P/8/8/8 w - - 6 51,e4f3 e6f5 f3e3 f5g4 e3e4 g4h4 e4f3 h4h3 f4f5 g6f5
2rq1rk1/4b1pp/2n1p3/3pP1P1/pp3P2/3QB2R/PPP3P1/2K4R b - - 0 21,b4b3 d3h7 g8f7 h3h6 f7e8 h7g6 f8f7 h6h8 e8d7 h8d8
5r2/5PR1/8/8/3p1kP1/2pK4/8/8 b - - 2 48,f4e5 g4g5 c3c2 d3c2 e5e6 g5g6 e6f6 g7g8 f8f7 g6f7
2r3k1/3n1pp1/q4n1p/1p1p1p2/3B1Q2/Pp1PP1P1/5PBP/1R4K1 w - - 0 27,f4f5 a6a3 g2d5 c8c1 b1c1 a3c1 g1g2 b3b2 d4b2 c1b2
1k5r/1qr5/1p1p4/1P3N2/Q1nNp3/6P1/2P2P2/R5K1 b - - 0 44,e4e3 d4c6 c7c6 b5c6 e3f2 g1f2 b6b5 a4c4 b5c4 c6b7
1r5k/1b5r/2pR4/4p3/8/8/QP2q1PP/3R3K b - - 8 44,c6c5 d6d8 b8d8 d1d8 h8g7 a2g8 g7f6 d8d6 f6f5 g8h7
8/8/bK6/P7/2p2k2/2P5/8/8 b - - 1 45,f4e4 b6a6 e4d3 a6b5 d3c3 a5a6 c3d3 a6a7 c4c3 a7a8q
1Q4nr/2N4p/2qpkbp1/4p3/4P2P/5KP1/PP3P2/4R3 b - - 1 25,e6d7 c7d5 f6d8 b8a7 d7e8 a7g7 d8f6 d5f6 g8f6 g7h8
r3r3/4b3/6k1/3q3p/2pp1QbP/pP4N1/P1P5/1K2RR2 b - - 1 30,c4b3 e1e7 b3c2 b1c1 a8a6 e7e8 a6b6 f4e4 d5e4 e8e4 d4d3 c1d2
6k1/ppp3pq/3p1r2/3P4/2P3Q1/3P1r1p/P1KR1P2/7R b - - 3 37,f3f2 g4c8 f6f8 c8e6 g8h8 h1h3 f2d2 c2d2 h7h3 e6h3
2qr3k/6pp/8/5p2/1P1Qp3/4P1P1/P5K1/R7 w - - 12 40,d4b2 f5f4 e3f4 c8g4 b2f2 d8d3 a1e1 d3f3 e1e4 f3f2
r4rk1/p5b1/1p1p2q1/3n2P1/2B1p3/7Q/PP6/RN2K1R1 b Q - 1 26,f8f5 b1c3 g7c3 h3c3 g6h5 a1d1 h5h4 c3g3 h4g3 g1g3
2k3r1/R7/1p2pnr1/3p1p2/3P1q2/2P3R1/1P2Q2P/5NK1 b - - 0 28,c8b8 e2a6 g6g3 h2g3 g8g3 f1g3 f4g3 g1f1 g3f4 f1e2 f4e4 e2d2
1r3r2/p4pkp/1n2p3/Q6N/2PP2P1/7P/4PP1q/2R1K3 b - - 2 23,g7h8 a5g5 h2h1 e1d2 b6c4 d2c3 h1c1 g5c1 f8c8 c1h6
3r2k1/Bp3p2/2p3p1/4PbPp/1n2pP1P/1PN5/PKP5/6R1 w - - 1 23,a7b6 d8d2 c3e4 f5e4 b2c3 d2d5 c3b4 d5b5 b4c3 b5b6
r3r1k1/pp3p1p/2b3p1/2qp1P2/8/3B2RP/1P1Q2PK/R7 b - - 0 26,c5f8 f5g6 f7g6 d3g6 h7g6 g3g6 g8h7 d2g5 e8e5 g5e5 h7g6 a1a3
r5kr/3p2b1/p1b1pP2/1pB3qB/7p/6N1/PPP4P/R2Q1RK1 b - - 0 21,h4g3 f6f7 g8h7 d1d3 h7h6 c5e3 g3h2 g1f2 h6h5 e3g5
8/1R6/6k1/5p2/3b2p1/6r1/1P3R2/5K2 w - - 1 50,f2d2 g3g1 f1e2 g1g2 e2d1 g2d2 d1d2 g4g3 b7b3 f5f4
8/6p1/4p3/p7/5Pp1/1P3kP1/P1K4P/8 w - - 1 39,b3b4 a5b4 c2b3 f3g2 b3b4 g2h2 a2a4 h2g3 a4a5 g3f4 a5a6 g4g3 a6a7 g3g2 a7a8q g2g1q
5k1r/p6p/3R2p1/3QR3/7q/5P2/PP3KPP/2r5 w - - 3 24,f2e3 c1e1 e3d2 h4b4 d2c2 b4a4 b2b3 a4a2 c2c3 a2a1
8/2pr2k1/pp3RP1/3P1K2/PPP5/8/8/8 w - - 7 51,f5e6 d7d6 e6e7 d6f6 e7d7 f6f4 c4c5 a6a5 c5b6 c7b6
5k2/1p6/2p4p/4P3/1P4p1/3Q2Pb/4R3/r5K1 w - - 2 36,g1f2 a1f1 f2e3 f1f3 e3d4 f3d3 d4d3 h3f1 d3e3 f1e2
7k/8/2p1pb1P/1p2P1p1/5p2/2r2P2/7R/1B1K4 b - - 0 40,f6e5 h2a2 h8g8 b1g6 g8f8 a2a7 c3f3 a7f7 f8e8 f7f4 e8d7 f4f3
8/8/8/p1p2kPp/3pp2P/1P4P1/P2K4/8 w - - 8 59,d2e2 a5a4 b3a4 c5c4 g5g6 f5g6 a4a5 c4c3 a5a6 d4d3 e2f2 c3c2
8/p2r4/1pR1k2p/6p1/4K1P1/1P6/P7/8 b - - 2 47,d7d6 c6d6 e6d6 e4f5 d6d5 f5g6 d5e4 g6h6 e4f4 h6h5 a7a5 a2a4
5R2/4p3/p2r2k1/4q3/3n2Q1/8/PpP3P1/1K6 b - - 1 34,g6h7 f8f7 h7h6 g4h4 h6g6 h4h7 g6g5 f7g7 g5f4 h7h2 f4e4 g7g4 e4d5 c2c4 d5e6 g4g6
8/5B2/1p6/p3p1p1/P7/1P1knPPK/8/8 w - - 24 55,f7e6 d3e2 e6g4 e3g4 h3g4 e2e3 g4g5 e3f3 g3g4 e5e4 g5f5 e4e3
6k1/5p1p/p5p1/5q2/1P6/P1Q4P/R2prPP1/3R2K1 w - - 4 32,f2f3 f5g5 c3c8 g8g7 c8g4 e2e1 g1h2 g5g4 h3g4 e1d1 h2g3 g6g5
r6k/5p1P/2n1pb2/3p4/1p1PnP2/1P3N2/2P3Q1/qNKR3R w - - 3 28,f3e5 c6e5 d4e5 f6g5 f4g5 a8a2 g2e4 a1b2 c1d2 d5e4 d2e3 a2a8
6k1/5p2/q3pB2/3b2P1/P7/1P6/2B5/1K1R4 b - - 0 48,a6b7 d1d4 g8f8 d4h4 f8e8 g5g6 d5b3 g6g7 b3c2 b1c2 b7g2 c2b3 g2g3 f6c3 g3h4 g7g8q
8/1p5p/p1p5/2Pk2p1/P2Pp3/4P1K1/6PP/8 b - - 4 31,h7h5 h2h4 g5h4 g3f4 a6a5 f4f5 h4h3 g2h3 h5h4 f5f4 d5c4 f4e4
6k1/5pp1/2K1p3/2n1P3/2P5/7p/P7/6B1 b - - 3 41,c5e4 a2a4 g7g5 a4a5 g8g7 a5a6 g5g4 a6a7 g4g3 a7a8q h3h2 g1h2 g3h2 a8a1
r1bqkr2/7n/3p1b2/p2P1p1p/1pPN2p1/1P1QB3/P2N2PP/R4RK1 w q - 1 24,d4f5 f6a1 d3e4 a1e5 f5g7 e8d7 e4h7 f8f1 d2f1 d8e7 h7f5 d7c7 g7e6 c8e6
3q2k1/1b2rp1p/6p1/1p6/3b1Q2/7P/PP4P1/4RR1K b - - 3 33,e7e1 f4f7 g8h8 f1e1 b7c6 e1e7 d8g8 f7g8 h8g8 e7e6 c6d7 e6d6
4R2R/1q2k1p1/4p3/Bp1r1p2/4NP2/P2p2K1/1bP5/8 b - - 1 50,e7f7 h8f8 f7g6 e8e6 b2f6 e4f6 g7f6 f8f6 g6g7 f6g6 g7h7 g6h6
r5rk/ppp2p2/7q/P3p3/P3BP2/2P1P2b/2Q3P1/1R3RK1 b - - 2 22,g8g2 e4g2 h3g2 g1g2 a8g8 g2f3 h6h5 f3e4 h5g6 f4f5 g6c6 e4e5
2br1k2/pp2q3/2p3Rr/5p2/3pnN2/1P2PQ1B/P3K3/2R5 b - - 1 33,e4c3 c1c3 d4c3 g6h6 d8d2 e2e1 e7a3 f4e2 d2e2 f3e2 a3c1 e1f2
7R/8/8/2k5/Kp5P/p1r5/P7/8 b - - 3 53,c3c4 h8c8 c5d4 c8c4 d4c4 h4h5 c4c3 h5h6 b4b3 h6h7 b3b2 h7h8q
5rk1/pBp2ppp/5n2/5q2/Q3r3/2B4P/PP2nPPK/R3R3 w - - 3 18,b7e4 f6g4 h3g4 f5f4 g2g3 f4f2 e4g2 f2g3 h2h1 g3h4 g2h3 h4h3
6rk/5p2/4p3/3p1q2/3P1p1p/2P2PrP/4RQP1/6RK w - - 2 42,e2e5 g3h3 g2h3 f5h3 f2h2 h3f3 g1g2 h4h3 e5h5 f3h5 g2g8 h8g8
8/8/8/1p2p1kp/1P3pp1/4K1P1/2B5/8 w - - 0 52,g3f4 e5f4 e3f2 h5h4 c2d3 h4h3 d3e4 g5h4 e4c6 f4f3 f2g1 h4g3
1r3rk1/p4pp1/2p1p2P/8/P6P/1P1P1Q2/2q2P2/3R2K1 b - - 0 26,g7g6 f3f6 c2d1 g1h2 d1a1 d3d4 a1d4 f6d4 e6e5 d4e5 f7f6 e5c7
2bqr2k/6pp/1p1p4/p2PnRN1/P1p4Q/7P/1PP3P1/6K1 b - - 13 33,h7h6 f5e5 h8g8 h4e4 d6e5 e4h7 g8f8 h7h8 f8e7 h8g7 e7d6 g5f7 d6d5 f7d8
8/6p1/7p/2K2k1P/p4P2/P4P2/8/8 w - - 0 53,c5b4 g7g6 h5g6 f5g6 b4c3 g6f5 c3d2 f5f4 d2e2 f4g3 e2e3 h6h5
r1b2rk1/pp3ppp/4pb1q/2p1n3/4N3/4PNRB/PP2Q2P/2K3R1 b - - 8 17,c8d7 e4f6 h6f6 g3g7 g8h8 f3e5 f6e5 e2d3 e5g7 g1g7 h8g7 d3d7
8/5p2/8/p1pK1k1p/6pP/1P4P1/P7/8 b - - 0 39,f7f6 a2a3 f5g6 d5c5 f6f5 c5d4 f5f4 g3f4 g4g3 d4e3 g6f5 e3f3
1r3r2/p6k/3p3n/q1pPpppP/8/2P2B2/PP1Q1P2/1K1R3R w - - 0 24,d2g5 b8b2 b1b2 f8b8 b2c2 a5a2 c2d3 c5c4 d3e3 f5f4 g5f4 e5f4
2r1r1kb/1b3p1p/2p1p1pB/1p4N1/p3RQ2/P6P/q1P2PP1/4R1K1 b - - 0 26,f7f5 e4e6 e8e6 e1e6 a2a1 g1h2 a1d4 f4c7 h8e5 c7e5 d4e5 e6e5
6r1/ppp5/3k4/2bq1b2/4p3/2Q5/PP1P1PPP/R1B1R1K1 w - - 4 18,c3f6 d6d7 g2g3 f5h3 f6h4 c5f2 g1f2 e4e3 f2e2 h3g4 h4g4 g8g4
2Q3R1/5p1p/p5pk/3P4/2P3P1/7P/r4q2/4R2K w - - 3 34,g4g5 h6g5 e1g1 g5h6 g1g6 h7g6 g8h8 h6g7 c8f8 g7f6 f8d8 f6f5
8/6p1/4k3/5p1p/2pP3P/5PP1/3K4/8 b - - 0 35,e6d5 d2c3 f5f4 g3f4 g7g6 f4f5 g6f5 f3f4 d5e4 c3c4 e4f4 d4d5 f4g3 d5d6 f5f4 d6d7
8/5p2/p3p1p1/1p5p/5P1P/P1k2K2/5P2/3B4 w - - 2 31,f3e2 a6a5 a3a4 b5b4 e2e3 b4b3 d1f3 c3b4 e3d2 b4a4 d2c1 f7f5 c1b2 a4b4 b2b1 a5a4
8/5P1p/4K3/2k5/rp2p3/2p1P2P/4R3/8 b - - 0 50,a4a8 e2g2 a8f8 g2g8 f8f7 g8c8 c5b5 e6f7 b5a4 f7e6 a4b3 e6d5
8/4k3/3PP1p1/4K1P1/p1p5/2P5/2b5/8 b - - 0 51,e7e8 e5f6 c2e4 d6d7 e8d8 e6e7 d8d7 f6f7 e4d5 f7f8 d7e6 e7e8q
6k1/p5p1/1p5p/2P2R2/P1r3PP/1K6/8/8 b - - 2 35,c4c5 f5c5 b6c5 b3c4 g8f7 c4c5 f7f6 c5d6 a7a5 d6d5 g7g5 h4h5
r1bq1r2/pp1nb1pk/2n1pp2/2ppP1N1/3P3P/P1P5/1P1N1PP1/R1BQK2R b KQ - 1 11,f6g5 h4g5 h7g8 h1h8 g8h8 d1h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8
8/5ppk/3Q4/3PP3/5pnp/2N1qB1P/6K1/8 w - - 0 40,h3g4 h4h3 g2h3 e3f3 h3h4 f3c3 d6d7 c3e1 h4g5 e1e5 d7f5 e5f5 g4f5 f4f3
3r4/p3rkpp/1p3p2/2p5/2P1q2Q/1P3R2/P1P3PP/5RK1 w - - 8 29,f3f6 g7f6 h4f6 f7e8 f6f8 e8d7 f1d1 d7c6 d1d8 e4e3 f8f2 e3c1 f2f1 e7e1
6k1/B1pq1ppp/2p2b2/3p4/3P4/5Q1P/Pr3PP1/4R1K1 b - - 0 19,b2a2 f3b3 a2a7 b3b8 f6d8 b8c8 a7a1 c8d7 a1e1 g1h2 g7g6 d7d8
8/8/p6p/1p4k1/4Kp2/2P2P1P/P7/8 b - - 0 48,g5h4 e4f4 h6h5 f4e5 h4h3 f3f4 h5h4 f4f5 h3g2 f5f6 h4h3 f6f7 h3h2 f7f8q
r7/6k1/4p3/p2p1p2/R2P1P1P/2p3P1/1r1NRK2/8 w - - 0 35,d2f3 c3c2 a4a1 b2b1 e2e1 a8b8 f3d2 b1a1 e1a1 a5a4 a1c1 b8b2
r1bkr3/ppp1q3/3p4/3N4/2PQ4/8/PP4PP/5RK1 b - - 1 24,e7e5 d4h4 e8e7 d5e7 e5e3 g1h1 e3e7 f1f8 d8d7 h4g4 d7c6 g4f3
8/5Rp1/4p2p/4P3/3k4/6KP/3r2P1/8 b - - 0 44,g7g5 f7d7 d4e3 d7d2 e3d2 g3g4 d2e3 g4h5 e3f4 h5h6 f4e5 h6g5
8/7p/6p1/3k2P1/1p1P1P2/1Pp4P/2K5/8 w - - 1 43,c2d3 c3c2 d3c2 d5d4 h3h4 d4e4 f4f5 e4f5 c2d3 f5g4 d3c4 g4h4 c4b4 h4g5
r7/P6R/1P6/3pK3/4b3/8/6kp/8 b - - 1 62,g2g3 h7h6 h2h1r h6h1 e4h1 b6b7 a8a7 b7b8q a7a6 e5f5 g3f2 b8b2
6rr/p1Q1k3/3p4/4pp2/2Pn1p1q/7P/PP3PBK/5R2 b - - 4 26,e7e6 g2d5 e6f6 c7f7 f6g5 f7e7 g5h5 d5f7 g8g6 f7g6 h5g6 f1g1
5rk1/p3q1bp/1pp3p1/1B1pn3/1P2b3/1R6/P1PB1PPP/3Q1RK1 w - - 0 20,b5d3 e5f3 g2f3 e4f3 d3e2 f3e2 f1e1 f8f2 g1f2 g7d4 f2g3 d4e5 d2f4 e2d1 e1e5 e7d7
1rr4k/1q5p/3ppNpP/p1n1p3/4P3/1PP5/P2Q1PP1/1K1R3R w - - 1 25,d2d6 c5b3 d6d7 b3d2 b1c2 b7b2 c2d3 c8c3 d3e2 d2e4 d1d2 b2d2 d7d2 e4d2
3rq2k/Q3b2p/3pP3/1Pp1pP2/P1B3p1/1P6/6Pr/3R1RK1 w - - 0 28,g1h2 e8h5 h2g1 g4g3 f1f3 h5h2 g1f1 h2h1 f1e2 h1g2 e2e3 e7g5 e3e4 g2c2 d1d3 d6d5
r7/5p1k/2qpbQ1p/2pNp1pP/2P1P3/1P4R1/r4PP1/4R1K1 b - - 3 31,e6d5 e4d5 c6d7 f2f4 e5f4 e1e7 a2a1 g1h2 d7e7 f6e7 f4g3 h2g3 h7g7 e7d6
2k3rr/1pp5/2q5/3pQ3/4b1Pp/2P1P3/P4PP1/2R2RK1 b - - 0 25,g8g4 e5h8 c8d7 f2f3 g4g2 g1g2 c6g6 g2f2 g6g3 f2e2 g3g2 e2e1
